# Enneagram scores.rnl versie 23 januari 2012. Copyright Sjoerd Harm Visser (sjoerd.h.visser@hccnet.nl).
# Sun in signs
5,4,1.27,0.84,1.15,1.53,0.80,1.03,0.72,0.98,0.67
5,5,1.35,0.46,1.30,0.93,1.07,0.79,0.90,0.91,1.30
5,6,0.58,1.39,0.74,0.68,1.13,1.18,1.22,0.74,1.34
5,7,0.87,1.02,1.25,0.84,1.06,0.96,0.78,1.27,0.94
5,8,1.40,0.62,0.91,0.79,1.06,1.17,1.02,1.69,0.35
5,9,0.77,0.72,0.92,1.44,1.28,0.85,1.04,0.85,1.12
5,10,1.00,0.77,0.95,1.01,1.17,1.31,1.04,1.12,0.62
5,11,1.18,0.52,1.10,0.88,0.83,0.99,1.39,0.88,1.23
5,12,0.69,1.05,1.04,1.07,0.78,1.21,1.89,0.60,0.66
# Jupiter in signs
6,1,1.34,0.57,1.53,0.78,1.04,0.87,0.85,0.95,1.07
6,2,0.94,0.35,0.43,1.39,1.05,2.18,0.59,1.39,0.68
6,3, 0.75,0.89,0.51,0.55,1.03,1.82,0.82,2.07,0.55
6,4,1.10,0.55,0.71,0.93,1.29,0.66,1.59,1.43,0.75
6,5,1.35,1.40,0.89,0.81,0.99,0.26,0.47,0.87,1.96
6,6,1.17,1.80,0.93,1.18,0.94,0.78,1.26,0.34,0.60
6,7,1.05,1.58,1.12,1.26,0.87,0.76,1.29,0.34,0.72
6,8,0.85,1.71,1.32,0.93,1.12,0.64,1.09,1.02,0.32
6,9,0.85,1.34,0.96,0.98,1.13,1.20,0.98,0.80,0.77
6,10,0.78,0.36,1.27,1.09,0.89,1.38,0.63,1.83,0.78
6,11,0.76,0.59,0.83,0.96,0.77,0.89,1.07,0.72,2.41
6,12,1.07,0.44,1.55,1.07,0.89,0.76,1.22,0.58,1.44
# Saturn in signs
7,1,1.92,0.79,1.64,1.14,1.17,0.35,0.09,0.88,1.01
7,2,1.03,0.38,1.27,1.54,1.32,0.56,0.31,1.47,1.13
7,3,1.21,0.22,1.55,1.45,1.11,0.24,1.38,0.57,1.26
7,4,2.07,0.06,1.54,1.67,0.69,0.47,1.96,0.30,0.24
7,5,1.42,1.95,0.63,0.96,1.15,1.04,0.92,0.62,0.30
7,6,1.76,0.75,1.04,0.98,0.85,0.32,1.13,0.93,1.25
7,7,1.05,0.34,0.81,1.15,0.88,0.69,2.26,1.32,0.50
7,8,1.00,0.98,0.21,0.70,0.59,1.41,1.64,1.30,1.16
7,9,0.37,2.18,0.80,0.76,0.93,1.28,0.76,1.29,0.64
7,10,0.35,1.14,1.04,0.56,0.95,1.72,0.52,1.35,1.35
7,11,0.30,1.66,1.10,0.56,1.03,0.91,0.72,0.51,2.22
7,12,0.45,0.70,0.87,1.11,1.43,2.30,0.36,1.23,0.54
# Uranus in signs
8,1,0.61,2.33,0.02,0.56,1.26,0.02,1.32,2.77,0.11
8,2,2.20,1.24,0.01,1.42,0.77,0.07,0.51,2.64,0.15
8,3,2.68,1.41,0.12,0.93,0.93,0.22,1.92,0.61,0.16
8,4,2.03,1.23,0.27,0.40,0.77,0.59,1.21,1.18,1.32
8,5,0.20,2.50,1.39,0.75,0.26,1.69,0.05,0.03,2.12
8,6,0.09,0.40,2.46,0.89,0.54,2.54,0.01,0.05,2.03
8,7,0.05,0.12,3.94,1.18,0.87,0.98,0.42,0.18,1.26
8,8,0.08,0.16,2.42,1.04,0.94,1.38,0.85,0.22,1.91
8,9,0.14,0.01,1.06,0.65,1.65,2.85,0.82,0.67,1.17
8,10,0.91,0.04,0.13,0.87,4.51,1.53,0.17,0.57,0.28
8,11,0.92,0.25,0.01,2.95,1.41,0.14,1.56,1.07,0.68
8,12,1.23,0.28,0.01,1.37,0.42,0.05,3.25,2.26,0.12
# Neptune in signs
9,1,1.18,0.01,0.01,3.09,2.75,0.01,0.07,0.08,1.84
9,2,0.31,0.01,0.01,3.53,2.40,0.10,0.15,0.31,2.20
9,3,0.22,0.01,0.05,0.63,2.81,0.14,2.07,1.03,2.04
9,4,0.84,0.08,0.03,1.27,4.37,0.06,0.67,0.78,0.90
9,5,1.17,0.43,0.01,1.21,0.34,0.01,3.05,2.68,0.11
9,6,1.52,1.98,0.02,0.78,0.64,0.05,1.12,2.79,0.10
9,7,2.56,1.72,0.22,0.40,0.49,0.53,1.61,0.82,0.65
9,8,0.02,1.55,2.49,0.40,0.04,2.38,0.04,0.02,2.07
9,9,0.01,0.09,4.25,0.92,0.06,2.13,0.17,0.01,1.37
9,10,0.27,0.01,0.93,1.36,0.94,5.42,0.05,0.03,0.01
9,11,0.49,0.01,0.01,4.30,3.53,0.01,0.12,0.14,0.42
9,12,1.13,0.01,0.01,3.38,4.32,0.01,0.01,0.01,0.18
# Pluto in signs
10,1,0.39,0.01,0.01,3.58,4.83,0.08,0.08,0.05,0.01
10,2,0.79,0.01,0.01,3.42,3.01,0.01,0.03,0.05,1.70
10,3,0.52,0.02,0.01,0.82,4.00,0.05,1.19,0.97,1.44
10,4,1.15,1.46,0.01,0.98,0.48,0.03,2.11,2.61,0.17
10,5,2.47,1.77,0.20,0.44,0.42,0.48,1.47,1.20,0.55
10,6,0.01,1.21,2.88,0.12,0.01,2.53,0.03,0.01,2.19
10,7,0.01,0.05,4.74,0.18,0.01,2.20,0.25,0.01,1.59
10,8,0.01,0.01,1.30,0.01,0.28,7.19,0.13,0.01,0.11
10,9,1.45,0.01,0.01,5.22,0.01,0.01,0.47,1.86,0.01
10,10,0.01,0.01,0.01,7.18,1.18,0.01,0.01,0.64,0.01
10,11,0.01,0.01,0.01,8.14,0.37,0.01,0.01,0.01,0.50
10,12,0.51,0.28,0.05,7.39,0.06,0.38,0.01,0.01,0.33
# True lunar node in signs
12,1,0.78,0.73,1.50,0.66,1.51,0.86,0.57,1.45,0.94
12,2,1.07,1.34,1.11,0.85,1.34,1.13,0.58,0.94,0.63
12,3,1.28,1.02,0.21,0.35,1.21,2.46,1.07,1.00,0.39
12,4,1.38,0.13,1.26,0.76,0.89,1.32,1.74,0.68,0.85
12,5,0.93,0.26,1.14,0.65,1.01,0.22,1.28,0.90,2.60
12,6,0.46,0.58,0.95,0.79,1.24,1.11,1.40,1.44,1.04
12,7,1.05,1.63,1.08,1.47,0.80,0.95,0.53,0.75,0.74
12,8,1.23,1.53,0.93,1.45,0.78,1.19,0.53,0.71,0.67
12,9,0.66,1.53,1.01,1.20,0.65,0.55,0.58,1.35,1.47
12,10,1.06,0.73,1.00,1.02,0.94,0.47,1.02,1.55,1.21
12,11,0.93,1.12,0.95,1.49,0.87,0.80,1.39,0.94,0.51
12,12,1.23,1.53,0.92,1.42,0.74,0.84,1.19,0.33,0.80
# Chiron in signs
13,1,0.68,0.26,2.29,1.12,0.44,0.65,1.66,1.02,0.89
13,2,0.45,1.09,1.08,0.88,0.92,0.86,0.94,1.84,0.94
13,3,0.68,1.51,0.50,0.97,1.01,1.74,0.62,1.61,0.37
13,4,2.42,0.61,0.06,2.07,1.01,1.14,0.23,1.15,0.33
13,5,1.10,0.39,0.04,0.38,1.31,0.22,2.66,2.69,0.22
13,6,3.08,0.13,0.03,0.68,1.44,0.19,1.97,0.48,1.00
13,7,3.01,0.34,0.14,1.24,0.50,0.57,2.71,0.20,0.29
13,8,2.09,2.86,0.01,0.54,1.76,0.25,1.19,0.17,0.14
13,9,1.81,1.12,0.45,0.47,0.93,0.43,1.25,1.33,1.20
13,10,1.59,0.61,0.20,0.59,1.60,0.53,1.44,1.57,0.86
13,11,0.61,2.67,0.87,0.80,1.47,1.33,0.13,0.27,0.85
13,12,0.33,0.35,1.63,1.41,0.76,1.68,0.35,0.27,2.23
# Mean lunar apogee in signs
43,1,0.52,1.89,0.97,0.87,1.03,0.79,0.62,1.35,0.95
43,2,0.86,1.10,1.36,1.60,1.16,0.89,0.83,0.75,0.44
43,3,0.72,1.52,0.92,0.70,0.80,1.48,1.48,0.86,0.51
43,4,0.90,0.86,1.16,0.80,1.23,0.95,1.54,0.97,0.61
43,5,1.16,0.33,0.84,1.17,0.72,0.68,1.21,0.99,1.91
43,6,1.00,0.41,0.87,0.73,0.87,0.59,1.34,1.11,2.09
43,7,1.05,0.53,1.47,1.20,0.91,0.55,1.26,1.12,0.91
43,8,1.16,0.49,1.08,0.84,1.06,0.65,0.94,1.51,1.26
43,9,1.12,0.96,0.78,0.99,0.96,1.52,0.60,1.07,0.99
43,10,1.00,1.79,0.60,0.74,1.21,1.17,0.59,0.68,1.22
43,11,1.36,1.43,0.59,1.01,1.31,1.70,0.73,0.48,0.38
43,12,1.15,0.58,1.56,1.50,0.73,0.92,0.88,1.14,0.54
# Ascendant in signs
1001,1,0.18,0.14,0.27,1.73,1.51,1.50,1.94,1.63,0.10
1001,2,0.24,1.15,1.69,1.42,1.11,1.00,1.02,1.14,0.24
1001,3,1.54,1.25,1.35,0.70,1.88,1.21,0.38,0.21,0.47
1001,4,0.49,1.17,1.09,1.65,1.33,0.72,0.82,0.70,1.04
1001,5,1.23,0.99,1.09,1.52,1.11,0.64,0.53,1.29,0.61
1001,6,0.53,1.14,0.62,1.11,0.71,0.29,0.48,1.18,2.95
1001,7,1.77,2.81,1.08,0.33,0.55,0.24,1.51,0.29,0.42
1001,8,1.99,0.21,1.38,0.71,1.32,0.63,0.85,1.10,0.79
1001,9,1.03,0.81,1.09,0.79,1.06,1.29,1.88,0.65,0.40
1001,10,0.97,0.60,0.59,0.61,0.58,2.97,0.98,1.21,0.48
1001,11,0.77,0.05,0.81,0.75,0.57,0.99,1.05,1.68,2.34
1001,12,0.17,0.25,0.69,1.07,0.28,1.78,1.01,2.11,1.64
# MC in signs
1002,1,1.04,1.33,0.88,1.67,0.59,0.75,1.03,1.00,0.71
1002,2,1.10,0.62,0.80,1.26,1.37,0.74,0.41,1.18,1.52
1002,3,0.43,1.28,0.70,1.14,0.61,0.18,0.52,1.26,2.89
1002,4,1.59,3.01,1.05,0.27,0.42,0.20,1.71,0.23,0.51
1002,5,2.28,0.70,1.22,0.55,1.04,0.61,0.65,1.19,0.75
1002,6,1.57,0.49,1.44,0.71,1.51,0.78,1.20,0.81,0.49
1002,7,0.95,0.78,0.87,0.90,0.90,1.52,2.16,0.49,0.43
1002,8,0.96,0.38,0.78,0.56,0.57,3.02,0.73,1.35,0.63
1002,9,0.46,0.22,0.69,0.98,0.48,1.13,1.06,1.93,2.04
1002,10,0.15,0.47,1.07,1.69,1.42,1.20,1.51,1.34,0.15
1002,11,1.54,1.59,1.21,0.88,1.51,1.07,0.44,0.39,0.38
1002,12,0.33,0.96,1.48,1.38,1.89,0.80,0.49,0.68,0.99
