AF;Panjāb;34.38795;67.02327;05;2728;Asia/Kabul
AF;Paghmān;34.58787;68.95091;13;2328;Asia/Kabul
AF;Ōmnah;32.90029;68.79627;29;2595;Asia/Kabul
AF;Ōbêh;34.36972;63.17639;11;1287;Asia/Kabul
AF;Uruzgān;32.92775;66.63253;39;2026;Asia/Kabul
AF;Urgun;32.9515;69.1828;29;2208;Asia/Kabul
AF;Nūsay;38.4435;70.80413;01;1260;Asia/Kabul
AF;Nūrgal;34.61341;70.76498;34;679;Asia/Kabul
AF;Now Zād;32.40315;64.46959;10;1220;Asia/Kabul
AF;Nīlī;33.72178;66.13023;41;2069;Asia/Kabul
AF;Nayak;34.73414;66.95292;05;2554;Asia/Kabul
AF;Nāyak;32.5723;66.77403;28;2116;Asia/Kabul
AF;Now Dahānak;35.62398;70.00511;42;2629;Asia/Kabul
AF;Ōkak;33.89793;67.95652;08;3068;Asia/Kabul
AF;Nāṟay;35.21995;71.52284;34;1098;Asia/Kabul
AF;Narang;34.76009;71.04738;34;779;Asia/Kabul
AF;Nīkêh;33.18934;69.27179;29;2488;Asia/Kabul
AF;Nahrīn;36.0649;69.13343;03;1138;Asia/Kabul
AF;Ḩukūmat-e Nād ‘Alī;31.64286;64.23982;10;797;Asia/Kabul
AF;Mūsá Qal‘ah;32.44565;64.74486;10;1053;Asia/Kabul
AF;Bala Murghab;35.58408;63.32886;02;466;Asia/Kabul
AF;Muqêr;32.82009;67.76934;08;2000;Asia/Kabul
AF;Muḩammad Āghah Wuluswālī;34.21422;69.10026;17;1853;Asia/Kabul
AF;Mīzān ‘Alāqahdārī;32.17635;66.51271;28;1409;Asia/Kabul
AF;Mīr Bachah Kōṯ;34.74999;69.11899;13;1673;Asia/Kabul
AF;Mīrān;34.22037;68.31259;27;2457;Asia/Kabul
AF;Mīrābād;30.43624;61.8383;19;514;Asia/Kabul
AF;Maymana;35.92139;64.78361;07;864;Asia/Kabul
AF;Maīdān Khūlah;33.64916;69.7812;36;2026;Asia/Kabul
AF;Mingajik;37.0279;66.12817;31;280;Asia/Kabul
AF;Mehtar Lām;34.67139;70.20944;35;795;Asia/Kabul
AF;Mazār-e Sharīf;36.70904;67.11087;30;361;Asia/Kabul
AF;Māymay;38.40856;71.03839;01;1636;Asia/Kabul
AF;Mutā Khān;33.24001;68.8663;29;2124;Asia/Kabul
AF;Mashhad;36.81665;70.10211;01;977;Asia/Kabul
AF;Mardīān;36.99252;66.29654;31;287;Asia/Kabul
AF;Mandōl;35.28403;70.17017;38;2003;Asia/Kabul
AF;Māmā Khēl;34.24494;69.9968;18;1531;Asia/Kabul
AF;Lashkar Gāh;31.59382;64.37161;10;786;Asia/Kabul
AF;Lāsh-e Juwayn;31.71382;61.62272;06;513;Asia/Kabul
AF;Larkird;35.48936;66.66409;33;1508;Asia/Kabul
AF;La‘l;34.50141;66.27997;09;2797;Asia/Kabul
AF;Kushk;33.29565;61.95221;11;1115;Asia/Kabul
AF;Rāẕay Balochi;31.46404;62.69955;19;562;Asia/Kabul
AF;Kōṯowāl;34.10319;70.46073;18;1464;Asia/Kabul
AF;Kushk-e Kuhnah;34.8711;62.54762;11;1076;Asia/Kabul
AF;Kuran wa Munjan;36.02866;70.77258;01;2550;Asia/Kabul
AF;Kunduz;36.72895;68.857;24;402;Asia/Kabul
AF;Khōshī;33.99916;69.21582;17;2252;Asia/Kabul
AF;Khōshāmand;32.68567;68.23801;29;2011;Asia/Kabul
AF;Khwājah Ghār;37.06588;69.42126;26;512;Asia/Kabul
AF;Khwājah Dū Kōh;36.82881;65.62432;31;307;Asia/Kabul
AF;Deh Khwāhān;37.88965;70.21875;01;1047;Asia/Kabul
AF;Khulbisāt;33.4948;70.00605;37;1148;Asia/Kabul
AF;Khūgyāṉī;31.56267;66.5814;23;1311;Asia/Kabul
AF;Khōst;33.33951;69.92041;37;1183;Asia/Kabul
AF;Khulm;36.69736;67.69826;30;445;Asia/Kabul
AF;Khudāydād Khēl;35.17835;67.68758;05;2030;Asia/Kabul
AF;Khinjān;35.58908;68.90093;03;1132;Asia/Kabul
AF;Khinj;35.42898;69.73482;42;2225;Asia/Kabul
AF;Khāsh;31.52919;62.79055;19;579;Asia/Kabul
AF;Khān Neshīn;30.5488;63.7888;10;635;Asia/Kabul
AF;Khānaqāh;36.62587;69.53695;26;1378;Asia/Kabul
AF;Chahār Bāgh;37.00108;65.22392;07;284;Asia/Kabul
AF;Khandūd;36.95127;72.318;01;2807;Asia/Kabul
AF;Khānaqāh;36.86279;66.16656;31;299;Asia/Kabul
AF;Khanabad;36.68304;69.11279;24;499;Asia/Kabul
AF;Khamyāb;37.5275;65.75833;31;254;Asia/Kabul
AF;Khākirān;32.8385;67.07377;28;2673;Asia/Kabul
AF;Kaz̲h̲ah;34.24088;70.18274;18;1276;Asia/Kabul
AF;Kishk-e Nakhūd;31.62519;65.05511;23;944;Asia/Kabul
AF;Karukh;34.48108;62.5863;11;1340;Asia/Kabul
AF;Kanḏay;34.9536;70.77897;34;1222;Asia/Kabul
AF;Kandahār;31.61332;65.71013;23;1007;Asia/Kabul
AF;Kalān Deh;33.83676;68.40233;27;2502;Asia/Kabul
AF;Kalakān;34.78371;69.15001;13;1593;Asia/Kabul
AF;Kalafgān;36.77226;69.94489;26;1590;Asia/Kabul
AF;Kajrān;33.20357;65.47311;41;1364;Asia/Kabul
AF;Kā’ī;34.12819;70.71828;18;945;Asia/Kabul
AF;Kabul;34.52813;69.17233;13;1798;Asia/Kabul
AF;Jurm;36.86477;70.83421;01;1564;Asia/Kabul
AF;Jawand;35.06361;64.14917;02;945;Asia/Kabul
AF;Jānī Khēl;32.76315;68.39722;29;2048;Asia/Kabul
AF;Jalrēz;34.4708;68.65438;27;2347;Asia/Kabul
AF;Jalālābād;34.42647;70.45153;18;575;Asia/Kabul
AF;Jabal os Saraj;35.11833;69.23778;40;1612;Asia/Kabul
AF;Ḩukūmat-e Shīnkaī;31.98303;67.33558;28;1936;Asia/Kabul
AF;Herāt;34.34817;62.19967;11;927;Asia/Kabul
AF;Ḩājī Khēl;35.10922;69.43341;14;1914;Asia/Kabul
AF;Ḩāfiz̧ Moghul;37.05643;70.40061;01;1700;Asia/Kabul
AF;Ḩāfiz̧ān;34.28665;70.37247;18;909;Asia/Kabul
AF;Guz̄arah;34.21223;62.21235;11;983;Asia/Kabul
AF;Gōshtah;34.35822;70.76264;18;483;Asia/Kabul
AF;Gōmal Kêlay;32.50989;68.85598;29;1827;Asia/Kabul
AF;‘Alāqahdārī Gēlān;32.72692;67.63696;08;1987;Asia/Kabul
AF;Ghōriyān;34.3448;61.49321;11;796;Asia/Kabul
AF;Ghormach;35.73062;63.78264;02;659;Asia/Kabul
AF;Ghurayd Gharamē;36.5222;70.79063;01;1884;Asia/Kabul
AF;Ghazni;33.55391;68.42096;08;2179;Asia/Kabul
AF;Gereshk;31.82089;64.57005;10;830;Asia/Kabul
AF;Gardez;33.59744;69.22592;36;2308;Asia/Kabul
AF;Fayzabad;37.11664;70.58002;01;1210;Asia/Kabul
AF;Faīẕābād;36.82091;66.45921;31;312;Asia/Kabul
AF;Fayẕābād;36.29111;64.86222;07;495;Asia/Kabul
AF;Qal‘ah-ye Fārsī;33.78529;63.24735;11;2286;Asia/Kabul
AF;Farkhār;36.57288;69.85783;26;1153;Asia/Kabul
AF;Farah;32.37451;62.11638;06;662;Asia/Kabul
AF;Istālif;34.83268;69.07756;13;1891;Asia/Kabul
AF;Eslam Qaleh;34.66667;61.06667;11;726;Asia/Kabul
AF;Injīl;34.30157;62.2465;11;937;Asia/Kabul
AF;Imām Şāḩib;37.18897;68.93644;24;358;Asia/Kabul
AF;Dōshī;35.60918;68.68473;03;836;Asia/Kabul
AF;Dowlatyār;34.55132;65.79302;09;2456;Asia/Kabul
AF;Dowlat Shāh;34.9504;70.07102;35;1551;Asia/Kabul
AF;Dowlatābād;36.98821;66.82069;30;312;Asia/Kabul
AF;Dowlatābād;36.43259;64.92071;07;413;Asia/Kabul
AF;Dū Qal‘ah;32.14237;61.4469;06;557;Asia/Kabul
AF;Dūāb;35.56277;67.82191;32;2238;Asia/Kabul
AF;Dê Nārkhēl Kêlay;32.43205;65.63484;23;1478;Asia/Kabul
AF;Dehī;35.95806;67.27998;32;1271;Asia/Kabul
AF;Deh-e Şalāḩ;35.69031;69.31511;03;1632;Asia/Kabul
AF;Deh-e Now;34.74767;69.04784;13;1974;Asia/Kabul
AF;Dehdādī;36.66319;66.99339;30;398;Asia/Kabul
AF;Dwah Manḏay;33.28159;69.58531;37;1543;Asia/Kabul
AF;Dasht-e Qal‘ah;37.1539;69.4435;26;449;Asia/Kabul
AF;Dasht-e Qal‘ah;33.02978;63.8395;06;1718;Asia/Kabul
AF;Dasht-e Archī;37.13333;69.16667;24;379;Asia/Kabul
AF;Darzāb;35.97744;65.37828;31;1179;Asia/Kabul
AF;Markaz-e Ḩukūmat-e Darwēshān;31.13231;64.1934;10;714;Asia/Kabul
AF;Darqad;37.38414;69.45294;26;435;Asia/Kabul
AF;Darāyim;36.86667;70.38333;01;1693;Asia/Kabul
AF;Dāngām;34.99249;71.41935;34;1250;Asia/Kabul
AF;Ḏanḏar;34.79095;69.47504;40;1724;Asia/Kabul
AF;Ḩukūmatī Dahanah-ye Ghōrī;35.90617;68.48869;03;801;Asia/Kabul
AF;Tsowkêy;34.69246;70.92688;34;725;Asia/Kabul
AF;Chīras;35.41674;65.98234;33;2691;Asia/Kabul
AF;Chisht-e Sharīf;34.34731;63.73966;11;1572;Asia/Kabul
AF;Chinār;32.01583;65.10721;23;1132;Asia/Kabul
AF;Chimtāl;36.67818;66.80325;30;355;Asia/Kabul
AF;Charkh;33.79712;68.93749;17;2081;Asia/Kabul
AF;Charikar;35.01361;69.17139;40;1554;Asia/Kabul
AF;Dowr-e Rabāţ;36.69132;68.79093;24;390;Asia/Kabul
AF;Tsapêraī;33.83003;69.9192;36;1679;Asia/Kabul
AF;Tsamkanī;33.80298;69.81671;36;1716;Asia/Kabul
AF;Chakaray;34.34099;69.4377;13;2372;Asia/Kabul
AF;Chākarān;36.91112;71.0688;01;1759;Asia/Kabul
AF;Chahār Qal‘ah;33.55267;68.29828;08;2376;Asia/Kabul
AF;Chahār Burj;34.24475;62.19165;11;943;Asia/Kabul
AF;Chāh Āb;37.39773;69.81464;26;1034;Asia/Kabul
AF;Fayrōz Kōh;34.51952;65.25093;09;2263;Asia/Kabul
AF;Bulōlah;34.87706;68.0879;05;2430;Asia/Kabul
AF;Bal Chirāgh;35.84026;65.2309;07;1163;Asia/Kabul
AF;Bāzār-e Tālah;35.39205;68.22317;03;1206;Asia/Kabul
AF;Muhmand Dara;34.24749;70.87218;18;464;Asia/Kabul
AF;Būrkah;36.22242;69.15037;03;1188;Asia/Kabul
AF;Barg-e Matāl;35.67283;71.34339;38;2077;Asia/Kabul
AF;Baraki Barak;33.96744;68.9492;17;1940;Asia/Kabul
AF;Banū;35.63348;69.26019;03;1510;Asia/Kabul
AF;Bāmyān;34.82156;67.82734;05;2550;Asia/Kabul
AF;Balkh;36.75635;66.8972;30;348;Asia/Kabul
AF;Bahārak;37.00254;70.90664;01;1552;Asia/Kabul
AF;Bagrāmī;34.49376;69.27427;13;1788;Asia/Kabul
AF;Baghlān;36.13068;68.70829;03;531;Asia/Kabul
AF;Ḩukūmatī Azrah;34.17355;69.64573;17;2330;Asia/Kabul
AF;Ārt Khwājah;37.08571;69.47958;26;481;Asia/Kabul
AF;‘Alāqahdārī Aṯghar;31.73506;67.3574;28;1827;Asia/Kabul
AF;Āsmār;35.03333;71.35809;34;913;Asia/Kabul
AF;Ashkāsham;36.68333;71.53333;01;3057;Asia/Kabul
AF;Asadābād;34.87311;71.14697;34;837;Asia/Kabul
AF;Arghestān;31.55981;66.48926;23;1263;Asia/Kabul
AF;Āqchah;36.905;66.18341;31;293;Asia/Kabul
AF;Andkhōy;36.95293;65.12376;07;306;Asia/Kabul
AF;’Unābah;35.23251;69.37719;42;1770;Asia/Kabul
AF;Anār Darah;32.7587;61.65397;06;778;Asia/Kabul
AF;Amānzī;30.21144;66.04765;23;993;Asia/Kabul
AF;‘Alāqahdārī-ye Almār;35.84616;64.53074;07;840;Asia/Kabul
AF;‘Alī Shēr ‘Alāqahdārī;33.4362;70.06711;37;1082;Asia/Kabul
AF;Wuluswālī ‘Alīngār;34.83529;70.3593;35;937;Asia/Kabul
AF;‘Alī Khēl;33.94253;69.71908;36;2144;Asia/Kabul
AF;‘Alāqahdārī Yōsuf Khēl;33.05195;68.65;29;2239;Asia/Kabul
AF;‘Alāqahdārī Dīshū;30.43206;63.29802;10;596;Asia/Kabul
AF;Alah Sāy;34.8965;69.72049;14;1602;Asia/Kabul
AF;Pachīr wa Āgām;34.20011;70.27806;18;1241;Asia/Kabul
AF;Āfāqī;36.66172;69.35095;26;711;Asia/Kabul
AF;Adraskan;33.64573;62.26959;11;1352;Asia/Kabul
AF;Āb-e Kamarī;35.08796;63.0678;02;760;Asia/Kabul
AF;Khadīr;33.92232;65.93398;41;2462;Asia/Kabul
AF;Ghulām ‘Alī;34.95076;69.2287;40;1489;Asia/Kabul
AF;Qarah Bāgh Bāzār;34.8529;69.17062;13;1531;Asia/Kabul
